数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2015-09-27,="0147900426",58000(E290),="4201",计量:2774243,1,55.65,45.9,46.35,54.9,55.8,56.25,52.65,61.8,65.25,58.95,70.35,69.75,58.05,69.9,69.9,66.45,67.35,57.45,65.85,51.9,65.4,63.9,45.45,57.9,1250,高供高计,1500,东新营业班
2015-09-27,="0147900426",58000(E290),="4201",计量:2774243,5,8.4,10.65,10.65,15.3,14.55,8.4,13.2,8.1,14.7,6,5.55,4.65,10.5,8.7,7.5,11.25,18.45,11.4,12.15,8.55,6.45,3.9,8.7,8.7,1250,高供高计,1500,东新营业班
2015-09-28,="0147900426",58000(E290),="4201",计量:2774243,1,45.45,43.95,44.4,54.9,54.15,44.25,56.1,56.55,97.95,351.6,407.4,360.6,378,378.9,522.3,534.75,541.65,411.3,154.95,149.1,115.65,84.75,73.65,73.2,1250,高供高计,1500,东新营业班
2015-09-28,="0147900426",58000(E290),="4201",计量:2774243,5,8.85,8.7,8.7,9,8.55,8.25,8.1,1.65,14.85,164.4,211.8,173.85,194.55,184.65,257.7,267.45,258.9,210.6,36.3,29.85,5.1,2.4,1.65,-0.3,1250,高供高计,1500,东新营业班
2015-09-29,="0147900426",58000(E290),="4201",计量:2774243,1,74.7,84.6,86.4,72.9,78.3,69.75,70.8,68.85,102.15,352.5,358.2,364.2,339.9,297.3,391.65,397.95,406.65,356.7,121.8,118.95,89.85,86.25,74.25,83.7,1250,高供高计,1500,东新营业班
2015-09-29,="0147900426",58000(E290),="4201",计量:2774243,5,3,11.1,14.1,7.95,9,9.6,-1.95,,12.75,168.45,184.5,193.2,174.9,136.95,183.15,186.45,207.3,175.2,35.4,18,-1.05,5.7,3.15,8.1,1250,高供高计,1500,东新营业班
2015-09-30,="0147900426",58000(E290),="4201",计量:2774243,1,72,66.6,55.05,53.25,64.8,54.15,53.7,72.6,107.85,224.25,284.85,265.05,229.8,198.9,244.2,299.55,291.45,153.45,86.85,59.7,58.35,59.85,57,59.25,1250,高供高计,1500,东新营业班
2015-09-30,="0147900426",58000(E290),="4201",计量:2774243,5,7.8,5.1,-11.25,5.25,-4.65,-1.5,3.3,10.2,28.2,92.55,138.9,127.05,127.65,91.05,124.5,165.6,150.6,53.55,19.8,-3.45,13.05,9.6,5.85,8.4,1250,高供高计,1500,东新营业班
2015-10-01,="0147900426",58000(E290),="4201",计量:2774243,1,55.2,51.15,54.45,47.4,45.9,46.2,47.4,36.9,39.6,52.8,53.25,64.8,53.7,51.15,51.15,47.25,52.05,52.2,56.55,53.85,55.05,51.75,40.2,46.95,1250,高供高计,1500,东新营业班
2015-10-01,="0147900426",58000(E290),="4201",计量:2774243,5,-2.7,-1.2,1.65,-3.6,-3.15,-13.35,-13.65,7.8,8.4,-14.4,-16.35,-3.45,-11.4,-15.75,-7.65,-18.9,-13.05,-4.2,0.9,2.55,10.65,18.3,9.9,-5.4,1250,高供高计,1500,东新营业班
2015-10-02,="0147900426",58000(E290),="4201",计量:2774243,1,41.55,39.3,46.95,39.75,39.15,38.25,38.25,35.55,36.15,41.1,38.4,42.15,48.15,49.05,48.9,47.85,51.45,54.75,44.1,37.95,39.9,46.05,40.2,41.25,1250,高供高计,1500,东新营业班
2015-10-02,="0147900426",58000(E290),="4201",计量:2774243,5,10.8,10.05,16.8,10.05,10.5,10.05,9.45,7.5,7.8,12.6,11.85,-14.85,-8.1,0.45,-9.3,-6.15,-1.8,0.9,13.8,9.3,9.6,15.75,9.3,10.2,1250,高供高计,1500,东新营业班
2015-10-03,="0147900426",58000(E290),="4201",计量:2774243,1,37.8,37.35,40.2,45.45,43.95,40.2,46.35,48.45,38.25,51.45,46.5,54.6,45.15,52.8,59.25,55.05,62.1,53.1,55.05,62.7,54,53.55,66.45,56.25,1250,高供高计,1500,东新营业班
2015-10-03,="0147900426",58000(E290),="4201",计量:2774243,5,10.5,10.05,10.5,16.8,16.8,10.35,16.65,15.6,8.4,6.15,11.4,5.85,11.85,2.7,13.65,15.3,11.25,6.9,4.5,2.55,-3,9.45,4.35,-9.15,1250,高供高计,1500,东新营业班
2015-10-04,="0147900426",58000(E290),="4201",计量:2774243,1,55.5,40.2,41.25,48.75,42,42,40.2,41.55,38.25,52.05,52.2,48.15,44.25,56.7,52.2,51.75,51,50.25,51.9,57.6,56.4,54.75,43.8,47.85,1250,高供高计,1500,东新营业班
2015-10-04,="0147900426",58000(E290),="4201",计量:2774243,5,-3.15,9.75,10.2,-9.9,10.2,10.35,9.75,6.45,5.85,-3.9,-0.75,8.85,8.85,0.15,-3.6,13.95,13.95,16.5,19.8,5.7,12.15,7.65,13.35,16.05,1250,高供高计,1500,东新营业班
2015-10-05,="0147900426",58000(E290),="4201",计量:2774243,1,45.45,46.65,43.65,40.05,49.05,46.5,37.5,43.8,40.95,44.4,50.4,54.45,57.45,59.4,55.65,56.4,49.8,48.45,48.9,51.15,47.7,53.55,44.85,51.3,1250,高供高计,1500,东新营业班
2015-10-05,="0147900426",58000(E290),="4201",计量:2774243,5,16.8,16.5,16.65,10.05,21.45,17.1,9.6,12.15,10.35,14.1,17.25,-0.15,0.45,0.75,3.75,-0.9,18.15,17.55,17.7,20.55,20.25,-3.75,20.25,-4.35,1250,高供高计,1500,东新营业班
2015-10-06,="0147900426",58000(E290),="4201",计量:2774243,1,48.75,46.35,42.9,41.4,41.4,43.05,40.95,45,44.1,42.6,43.65,45.75,47.55,42.3,43.35,45.6,43.35,45.15,43.35,46.2,42,43.2,43.95,45.6,1250,高供高计,1500,东新营业班
2015-10-06,="0147900426",58000(E290),="4201",计量:2774243,5,20.7,17.55,13.05,13.2,13.35,13.2,13.05,12.6,12,12.15,12,-0.75,15.9,12.6,12.6,12.75,12.3,12.15,12.9,12.15,11.85,12.45,12.9,12.15,1250,高供高计,1500,东新营业班
2015-10-07,="0147900426",58000(E290),="4201",计量:2774243,1,41.7,43.65,50.4,49.65,48.6,50.1,48.9,49.05,57.3,64.05,89.1,80.55,71.85,72,75.6,70.8,65.7,68.4,62.4,67.2,52.5,63.15,51,60,1250,高供高计,1500,东新营业班
2015-10-07,="0147900426",58000(E290),="4201",计量:2774243,5,13.35,13.05,0.15,-3.9,0.9,5.4,-0.6,2.1,9.45,4.2,10.8,3.15,7.2,4.2,5.4,3.6,9.6,9.9,1.5,2.1,-6.9,0.45,-6.9,-0.45,1250,高供高计,1500,东新营业班
2015-10-08,="0147900426",58000(E290),="4201",计量:2774243,1,55.05,46.95,44.7,49.8,49.8,47.4,49.65,52.65,76.95,262.35,237.9,249,215.85,216.75,250.2,264.15,274.8,247.2,133.2,89.55,85.35,70.8,64.65,58.05,1250,高供高计,1500,东新营业班
2015-10-08,="0147900426",58000(E290),="4201",计量:2774243,5,3.75,19.05,15.45,-2.25,18.9,2.7,-7.8,2.25,14.85,113.4,106.35,118.65,113.55,113.1,118.35,116.1,122.4,124.2,49.65,13.05,8.85,-3,3.75,-4.8,1250,高供高计,1500,东新营业班
2015-10-09,="0147900426",58000(E290),="4201",计量:2774243,1,60.9,54.6,57.6,53.55,55.8,60.15,52.8,58.2,84.15,289.95,282.9,265.35,257.4,203.85,265.65,293.25,269.25,252.15,99.75,90.6,79.8,77.4,72.6,65.7,1250,高供高计,1500,东新营业班
2015-10-09,="0147900426",58000(E290),="4201",计量:2774243,5,1.8,-3.15,-1.05,-3.6,0.45,-3.45,-4.8,-1.95,10.65,118.35,126.15,124.65,136.95,87.15,116.4,136.8,124.35,115.95,22.05,22.8,19.35,9,8.25,1.35,1250,高供高计,1500,东新营业班
2015-10-10,="0147900426",58000(E290),="4201",计量:2774243,1,58.65,59.25,54,56.7,56.55,52.2,54.3,58.8,91.8,249.15,291.9,252.9,242.4,210.15,255.15,285.45,292.5,192,93.6,75.6,65.25,60.6,65.85,58.35,1250,高供高计,1500,东新营业班
2015-10-10,="0147900426",58000(E290),="4201",计量:2774243,5,4.8,-0.9,2.7,2.55,4.65,7.2,9.45,-2.25,2.85,114.75,162.9,109.35,124.35,100.05,120.15,118.65,132,82.05,17.85,8.4,4.8,9,9.15,3.6,1250,高供高计,1500,东新营业班
2015-10-11,="0147900426",58000(E290),="4201",计量:2774243,1,46.35,43.95,51.6,43.05,43.8,48.75,56.1,42.75,50.25,58.5,66.15,75.75,84.75,83.4,78.15,77.4,75.3,81.9,68.25,49.2,63.75,48.3,49.35,42.9,1250,高供高计,1500,东新营业班
2015-10-11,="0147900426",58000(E290),="4201",计量:2774243,5,10.65,10.65,-1.2,10.5,12.15,0.75,2.4,10.35,0,2.1,-0.9,6.75,17.25,16.5,-0.6,-4.65,-9.3,-3,-2.55,-4.5,9.3,-3.9,-3.45,8.55,1250,高供高计,1500,东新营业班
2015-10-12,="0147900426",58000(E290),="4201",计量:2774243,1,42.3,42.45,50.25,49.35,47.85,44.55,41.7,50.4,84.3,257.85,318.3,345.6,261,212.4,287.1,299.1,302.85,303.45,102.45,92.4,70.35,70.65,70.5,65.25,1250,高供高计,1500,东新营业班
2015-10-12,="0147900426",58000(E290),="4201",计量:2774243,5,-0.75,9.15,-4.65,-4.65,16.2,8.1,8.1,-7.05,14.4,104.4,149.4,157.65,119.1,91.5,117.45,127.5,134.7,142.2,32.1,29.4,1.95,-2.7,9.45,-4.35,1250,高供高计,1500,东新营业班
2015-10-13,="0147900426",58000(E290),="4201",计量:2774243,1,70.2,64.35,67.05,58.35,66.9,64.35,64.8,68.25,113.55,256.95,288.9,296.4,254.55,218.85,291.9,299.55,295.65,263.55,150.75,146.25,113.85,79.35,77.1,72.75,1250,高供高计,1500,东新营业班
2015-10-13,="0147900426",58000(E290),="4201",计量:2774243,5,4.35,2.55,0.6,1.8,-3.6,-0.15,1.8,-5.85,18.6,112.05,141.45,142.95,118.65,94.8,135.45,137.1,134.1,126.9,60.9,54.3,26.25,12.9,15.6,2.7,1250,高供高计,1500,东新营业班
2015-10-14,="0147900426",58000(E290),="4201",计量:2774243,1,66,58.8,59.25,61.2,58.05,59.25,60,69.3,107.1,280.65,261.45,270.45,257.1,248.85,301.35,280.65,271.8,287.1,205.65,145.05,143.1,122.85,69.75,70.65,1250,高供高计,1500,东新营业班
2015-10-14,="0147900426",58000(E290),="4201",计量:2774243,5,0.75,0.45,0.15,-0.9,-0.9,-0.45,0.6,-4.2,12.6,126.9,118.05,119.1,125.25,104.55,142.05,123.3,111.15,127.95,93,46.5,54.15,25.2,3.15,5.85,1250,高供高计,1500,东新营业班
2015-10-15,="0147900426",58000(E290),="4201",计量:2774243,1,66.75,67.05,67.95,62.7,67.35,66.75,70.2,68.85,,,,258.75,262.2,221.25,,328.65,316.2,282.45,149.85,150.6,143.85,91.5,66.15,,1250,高供高计,1500,东新营业班
2015-10-15,="0147900426",58000(E290),="4201",计量:2774243,5,-0.15,-2.4,3.3,0.75,2.1,4.95,9.45,7.35,,,,112.35,123.75,103.65,,145.2,143.25,150.9,54.3,42.75,44.55,-0.45,-3.9,,1250,高供高计,1500,东新营业班
2015-10-16,="0147900426",58000(E290),="4201",计量:2774243,1,55.8,63,72.6,57.3,73.05,70.2,68.1,62.55,77.4,255.15,243.9,283.65,240.75,192,419.4,390,361.65,298.5,178.35,146.25,111.75,79.5,63,67.65,1250,高供高计,1500,东新营业班
2015-10-16,="0147900426",58000(E290),="4201",计量:2774243,5,3.6,-0.15,-0.3,0.6,8.7,5.85,-3.3,-3.3,4.2,94.65,102,125.7,101.4,74.7,208.35,189,167.55,134.85,79.95,71.4,35.25,4.2,-2.55,5.4,1250,高供高计,1500,东新营业班
2015-10-17,="0147900426",58000(E290),="4201",计量:2774243,1,57.9,55.2,52.5,65.85,62.85,65.85,63.6,68.1,99.6,231.45,280.8,268.5,293.25,292.05,328.35,298.05,249.15,116.85,97.5,80.1,76.95,63.75,50.55,63.3,1250,高供高计,1500,东新营业班
2015-10-17,="0147900426",58000(E290),="4201",计量:2774243,5,6,-0.6,5.25,-2.7,-6,-1.95,-2.7,5.4,24.9,91.5,134.85,119.4,137.7,137.55,153,132.45,107.55,23.4,14.7,4.95,3.45,-4.65,0.45,-1.05,1250,高供高计,1500,东新营业班
2015-10-18,="0147900426",58000(E290),="4201",计量:2774243,1,57.6,49.5,46.8,53.1,51.6,59.7,53.25,51.6,44.25,66,61.05,64.5,77.1,62.55,55.05,55.65,71.7,66.75,69,52.2,53.25,74.7,58.65,52.65,1250,高供高计,1500,东新营业班
2015-10-18,="0147900426",58000(E290),="4201",计量:2774243,5,7.8,-3.9,9,12.45,5.85,1.2,1.2,-4.95,7.35,-10.2,-6.9,-7.35,4.35,5.25,5.1,3,6.3,0.9,9.75,-2.7,-5.85,7.95,-7.8,-4.95,1250,高供高计,1500,东新营业班
2015-10-19,="0147900426",58000(E290),="4201",计量:2774243,1,54.45,42.75,52.2,45.9,48.45,41.7,48,44.4,70.65,258.9,286.8,303.75,263.55,253.2,303.3,317.1,305.55,311.7,186.9,173.4,165.45,123.3,81.6,72.45,1250,高供高计,1500,东新营业班
2015-10-19,="0147900426",58000(E290),="4201",计量:2774243,5,3.15,7.2,-0.9,14.7,2.55,7.5,-5.55,6.75,10.05,105.3,137.1,159.45,135.45,127.8,148.95,138.45,146.25,145.8,94.65,93,89.1,53.1,4.95,2.85,1250,高供高计,1500,东新营业班
2015-10-20,="0147900426",58000(E290),="4201",计量:2774243,1,68.85,81.6,63.3,78.6,69.9,73.05,72.6,70.2,94.95,258.3,262.2,286.05,271.8,263.4,294.3,306.6,333.3,326.55,140.25,113.1,110.55,81.9,81.9,80.7,1250,高供高计,1500,东新营业班
2015-10-20,="0147900426",58000(E290),="4201",计量:2774243,5,-4.8,10.35,-3.9,-0.15,2.25,8.7,3.9,-3.9,12.3,101.7,109.8,123.15,139.8,126.6,125.55,130.8,152.85,162.15,47.25,28.5,23.4,8.4,2.1,2.55,1250,高供高计,1500,东新营业班
2015-10-21,="0147900426",58000(E290),="4201",计量:2774243,1,71.1,85.05,76.2,66.3,80.25,77.7,76.2,83.7,125.55,256.95,265.05,309.75,254.55,259.65,310.95,349.5,328.65,297.3,123.45,132.75,119.25,96.6,97.95,81.6,1250,高供高计,1500,东新营业班
2015-10-21,="0147900426",58000(E290),="4201",计量:2774243,5,9.75,14.1,-1.8,2.7,8.7,6,4.65,1.35,17.25,96.9,111,146.85,128.4,132.75,149.85,171.3,157.5,138.75,40.35,36.6,30.3,14.7,19.2,-0.75,1250,高供高计,1500,东新营业班
2015-10-22,="0147900426",58000(E290),="4201",计量:2774243,1,83.85,76.35,72.45,72.9,73.95,77.7,77.55,95.85,109.65,261,297.75,292.35,301.5,283.8,342.6,347.85,346.05,308.4,143.55,130.5,95.7,100.2,93.9,93.9,1250,高供高计,1500,东新营业班
2015-10-22,="0147900426",58000(E290),="4201",计量:2774243,5,2.4,5.4,3.45,2.85,-4.2,1.95,-2.25,6.3,25.35,109.2,134.25,126,138.9,126.9,150.3,165.75,165.75,150.3,54.75,43.65,14.7,17.7,6.9,15.3,1250,高供高计,1500,东新营业班
2015-10-23,="0147900426",58000(E290),="4201",计量:2774243,1,67.95,72,85.5,75.45,78,77.55,87.75,80.1,82.95,251.55,282.3,300.3,256.8,219.45,287.1,294.75,285,241.2,115.8,75.6,82.2,67.2,65.1,63.45,1250,高供高计,1500,东新营业班
2015-10-23,="0147900426",58000(E290),="4201",计量:2774243,5,-9.6,-11.1,-8.4,5.7,2.55,-2.85,7.65,-2.1,3.15,95.4,129,136.65,129,104.25,122.7,143.85,123.6,106.8,30.15,-2.4,14.85,13.2,13.95,8.25,1250,高供高计,1500,东新营业班
2015-10-24,="0147900426",58000(E290),="4201",计量:2774243,1,57.75,54.6,52.2,59.25,66.75,55.05,54.6,61.35,55.05,63.9,77.55,84.15,90.75,86.7,100.5,90.45,139.95,134.55,71.4,60.15,59.25,48.75,48.15,52.2,1250,高供高计,1500,东新营业班
2015-10-24,="0147900426",58000(E290),="4201",计量:2774243,5,5.1,9.15,15.45,6.6,10.2,4.8,5.85,2.55,9.3,2.7,10.8,13.8,8.55,2.7,21,15.9,36.9,32.7,7.5,8.7,8.55,4.35,9.45,7.8,1250,高供高计,1500,东新营业班
2015-10-25,="0147900426",58000(E290),="4201",计量:2774243,1,53.4,53.4,53.25,43.65,43.95,43.05,54.75,62.55,44.1,54.3,156,196.05,71.85,78.6,76.2,84.3,150.3,114.3,54.9,65.85,59.4,63.45,60.3,57.75,1250,高供高计,1500,东新营业班
2015-10-25,="0147900426",58000(E290),="4201",计量:2774243,5,10.95,9.9,5.25,9.75,10.05,-5.85,6.15,4.2,8.85,-8.25,57.45,78,6.3,5.55,9.6,7.65,44.55,27.3,-1.8,3.75,11.7,3.9,4.05,6.45,1250,高供高计,1500,东新营业班
2015-10-26,="0147900426",58000(E290),="4201",计量:2774243,1,64.2,54,46.35,52.05,55.5,52.35,48,65.4,78.6,200.85,246.15,315.45,241.05,212.25,272.4,276.45,331.35,243.9,100.65,75,73.2,54.75,50.55,47.7,1250,高供高计,1500,东新营业班
2015-10-26,="0147900426",58000(E290),="4201",计量:2774243,5,10.35,7.2,11.4,9.15,5.85,0.45,7.05,4.95,9,81.75,113.85,157.5,138.75,110.1,145.35,130.05,170.55,133.2,27,15,14.85,9.45,4.95,12.9,1250,高供高计,1500,东新营业班
2015-10-27,="0147900426",58000(E290),="4201",计量:2774243,1,57,48,46.95,46.2,53.4,54.9,54.9,52.05,66.3,238.95,303.75,279.45,219,199.8,260.55,291.15,295.35,229.8,89.4,81.15,60.9,52.2,55.05,61.8,1250,高供高计,1500,东新营业班
2015-10-27,="0147900426",58000(E290),="4201",计量:2774243,5,3.15,11.85,12.15,12,19.95,19.95,12.9,11.4,13.95,100.8,151.05,124.35,97.35,98.4,116.4,149.1,132.45,116.55,20.25,15.15,0.45,4.05,9.75,14.1,1250,高供高计,1500,东新营业班
2015-10-28,="0147900426",58000(E290),="4201",计量:2774243,1,57.45,57.6,54.15,57,46.95,45.75,49.65,57.15,66.3,212.85,233.7,210.9,210.3,176.25,271.65,250.65,260.25,255.9,120,105.6,91.2,68.1,62.1,62.4,1250,高供高计,1500,东新营业班
2015-10-28,="0147900426",58000(E290),="4201",计量:2774243,5,6.15,-0.75,21,1.5,11.55,11.55,-1.8,4.05,8.7,98.7,115.2,96.75,105.6,87.9,131.1,118.05,115.8,120.75,34.2,24.3,23.25,7.65,3.6,12.3,1250,高供高计,1500,东新营业班
2015-10-29,="0147900426",58000(E290),="4201",计量:2774243,1,52.5,50.25,50.25,52.05,53.4,48.75,50.4,56.55,71.55,199.65,254.25,252.45,227.7,197.4,271.8,277.65,275.4,262.35,167.25,168.6,107.7,112.35,95.1,77.25,1250,高供高计,1500,东新营业班
2015-10-29,="0147900426",58000(E290),="4201",计量:2774243,5,5.4,-3.75,8.1,-4.35,-4.35,-4.05,-2.7,-6,8.4,79.05,135.15,128.25,128.25,105.6,133.8,150.45,137.4,138.9,72.75,73.2,20.55,35.25,8.7,12.6,1250,高供高计,1500,东新营业班
2015-10-30,="0147900426",58000(E290),="4201",计量:2774243,1,62.55,55.65,54.9,44.25,52.5,52.35,58.5,61.05,85.95,246.75,263.7,281.55,242.1,232.2,263.55,260.1,283.2,256.95,155.25,149.7,100.5,94.2,77.55,92.4,1250,高供高计,1500,东新营业班
2015-10-30,="0147900426",58000(E290),="4201",计量:2774243,5,3,6.9,21,12.3,4.8,-10.5,2.7,-3.3,15.75,102.3,130.35,134.55,134.1,113.4,143.4,123.75,140.7,132.15,66.75,78.45,18.75,7.65,-4.5,16.65,1250,高供高计,1500,东新营业班
2015-10-31,="0147900426",58000(E290),="4201",计量:2774243,1,68.55,75.6,67.35,73.95,63,60.45,63.75,73.95,105.9,247.65,282.15,260.4,230.7,234.75,242.55,248.4,258.75,160.8,81.15,64.5,66.15,59.7,62.1,55.05,1250,高供高计,1500,东新营业班
2015-10-31,="0147900426",58000(E290),="4201",计量:2774243,5,-1.65,6.45,-1.8,4.5,-6.45,-6.45,-6,-5.25,19.2,104.1,134.7,112.65,113.55,110.4,110.1,118.5,123.6,59.7,14.25,15.6,16.2,6.15,6.6,0.6,1250,高供高计,1500,东新营业班
2015-11-01,="0147900426",58000(E290),="4201",计量:2774243,1,52.5,48.3,41.25,46.5,51.9,46.2,44.7,39.6,45.6,61.8,61.35,58.8,55.2,51.15,54.3,58.5,51.75,49.65,55.35,48.6,49.8,48.6,45,43.65,1250,高供高计,1500,东新营业班
2015-11-01,="0147900426",58000(E290),="4201",计量:2774243,5,-7.05,10.95,10.05,10.8,16.8,11.25,15.45,10.05,10.2,1.65,-3.9,-3.9,-0.9,-6.45,3.75,4.2,11.25,11.25,-5.7,18.45,-4.35,-5.7,-9.75,12.6,1250,高供高计,1500,东新营业班
2015-11-02,="0147900426",58000(E290),="4201",计量:2774243,1,44.1,43.2,42.9,46.65,44.1,46.8,44.4,48.15,82.8,233.85,270.45,246.45,241.05,200.4,244.05,245.25,251.85,258.9,136.05,87.45,72.45,58.8,51.3,54.15,1250,高供高计,1500,东新营业班
2015-11-02,="0147900426",58000(E290),="4201",计量:2774243,5,13.5,12.9,13.2,21.45,13.35,12.45,11.85,10.05,19.35,93,130.65,112.05,127.5,106.8,114.3,115.35,116.85,134.55,63,18.6,4.65,5.1,17.7,17.25,1250,高供高计,1500,东新营业班
2015-11-03,="0147900426",58000(E290),="4201",计量:2774243,1,52.05,51.6,58.65,53.1,49.2,48.6,49.35,60.15,97.5,303,326.85,336.45,232.95,190.05,269.7,306.6,267.75,247.8,102.9,84.75,78.75,61.35,55.35,54.45,1250,高供高计,1500,东新营业班
2015-11-03,="0147900426",58000(E290),="4201",计量:2774243,5,18.75,18.45,25.65,18.9,18,18.3,18,1.95,17.1,131.85,151.2,168.6,112.8,98.1,135.3,140.4,151.5,120.9,29.4,10.65,5.25,3.9,-2.7,-3.45,1250,高供高计,1500,东新营业班
2015-11-04,="0147900426",58000(E290),="4201",计量:2774243,1,52.35,44.7,48.9,46.65,47.85,52.65,55.65,52.05,75.3,238.8,273,264.6,234.3,211.65,240,253.5,248.7,238.2,131.7,126.6,117.6,98.25,94.5,87.6,1250,高供高计,1500,东新营业班
2015-11-04,="0147900426",58000(E290),="4201",计量:2774243,5,0.9,13.95,14.55,14.1,14.55,0.6,4.95,-5.4,5.4,100.65,123.45,106.05,114,92.25,108.75,123.45,121.2,120,46.5,40.5,34.2,15,17.25,11.7,1250,高供高计,1500,东新营业班
2015-11-05,="0147900426",58000(E290),="4201",计量:2774243,1,59.25,52.8,58.95,54.15,48.6,50.1,48.9,49.95,87.45,289.8,269.85,248.85,218.85,184.05,248.25,251.1,270.6,223.2,115.65,108,89.1,76.65,70.2,57.3,1250,高供高计,1500,东新营业班
2015-11-05,="0147900426",58000(E290),="4201",计量:2774243,5,8.4,1.95,-5.85,1.95,-6.45,-5.85,-6.3,-1.05,6,113.25,109.8,112.5,110.1,78.75,123.75,123.15,141.6,105.15,33.9,22.95,6.3,11.7,12.3,-3,1250,高供高计,1500,东新营业班
2015-11-06,="0147900426",58000(E290),="4201",计量:2774243,1,65.4,48.15,54.6,43.8,48.3,45.9,64.95,56.7,84.6,221.85,240.45,299.4,257.7,217.5,262.05,265.65,287.7,280.35,132.3,105.15,88.8,69.45,61.95,51.9,1250,高供高计,1500,东新营业班
2015-11-06,="0147900426",58000(E290),="4201",计量:2774243,5,6.9,-6.45,10.35,-3.6,-3,-9,10.5,-6.75,17.25,97.05,123.15,144,136.5,97.05,117.15,118.5,138.15,139.8,42.15,21.75,13.8,12.15,2.4,5.85,1250,高供高计,1500,东新营业班
2015-11-07,="0147900426",58000(E290),="4201",计量:2774243,1,49.95,42.9,46.65,45.15,50.4,52.05,45.45,53.1,48.75,99.3,112.8,99.75,77.7,86.7,93,98.25,98.55,91.2,79.8,55.95,47.55,63.15,48.9,60.3,1250,高供高计,1500,东新营业班
2015-11-07,="0147900426",58000(E290),="4201",计量:2774243,5,0.75,10.2,10.8,10.5,0.9,7.35,10.8,11.55,-2.1,18.75,29.4,21.3,7.8,14.85,23.7,22.8,18.6,16.5,3.45,9.15,-3.9,9,1.05,8.1,1250,高供高计,1500,东新营业班
2015-11-08,="0147900426",58000(E290),="4201",计量:2774243,1,46.35,51.6,43.35,51.6,49.35,51.45,45,45.3,54.3,72.9,91.35,68.25,63.15,81.6,63.3,66.75,58.2,64.05,51.45,58.35,65.1,60.9,52.35,49.05,1250,高供高计,1500,东新营业班
2015-11-08,="0147900426",58000(E290),="4201",计量:2774243,5,14.55,18.9,13.8,21.9,16.95,22.2,15,13.8,0.3,4.95,13.35,-1.2,-4.95,9,-5.7,1.65,2.85,0.75,13.8,-2.7,7.95,2.1,-0.3,13.2,1250,高供高计,1500,东新营业班
2015-11-09,="0147900426",58000(E290),="4201",计量:2774243,1,49.95,52.5,54.15,49.8,50.4,49.5,47.55,57.75,93,231.15,260.25,259.8,251.55,223.35,263.85,261.15,273.6,245.1,132.6,111.9,100.65,74.25,60.15,58.2,1250,高供高计,1500,东新营业班
2015-11-09,="0147900426",58000(E290),="4201",计量:2774243,5,16.05,21.3,16.05,21.9,15.75,21.9,15.6,-2.1,18.6,91.35,119.55,113.1,123.15,102.45,119.55,120.6,127.95,135.15,43.65,32.1,19.05,-6,-9,-4.2,1250,高供高计,1500,东新营业班
2015-11-10,="0147900426",58000(E290),="4201",计量:2774243,1,68.7,62.55,59.7,63.15,47.7,47.1,59.85,63.9,92.4,260.25,277.65,288.3,241.35,256.8,268.35,305.85,264.75,263.4,164.7,101.4,82.65,66.9,54.75,49.35,1250,高供高计,1500,东新营业班
2015-11-10,="0147900426",58000(E290),="4201",计量:2774243,5,-2.55,2.55,3.3,5.4,-10.5,-8.1,-2.25,-5.25,16.65,101.85,131.4,138.3,116.25,122.55,115.35,134.1,123.75,119.1,61.8,16.2,3.6,6.15,4.8,11.55,1250,高供高计,1500,东新营业班
2015-11-11,="0147900426",58000(E290),="4201",计量:2774243,1,55.95,43.2,46.2,42.75,49.5,49.95,42.75,54.45,69.9,241.35,282.9,282.3,251.55,249.6,276,285.75,294.9,249.9,116.7,106.8,110.1,71.55,79.2,75,1250,高供高计,1500,东新营业班
2015-11-11,="0147900426",58000(E290),="4201",计量:2774243,5,5.1,9.9,12,11.55,12.45,18,10.65,14.1,14.4,111.75,133.8,129.15,117.9,105.15,126.3,134.4,129,107.1,30.3,16.2,7.95,-1.2,-3.15,-2.7,1250,高供高计,1500,东新营业班
2015-11-12,="0147900426",58000(E290),="4201",计量:2774243,1,73.5,68.25,62.7,61.65,64.35,61.05,75.15,66.75,81.6,264.75,292.95,314.7,280.8,259.8,297.75,294.45,297.45,235.35,161.4,139.5,97.65,60.15,47.25,51.75,1250,高供高计,1500,东新营业班
2015-11-12,="0147900426",58000(E290),="4201",计量:2774243,5,-1.8,-7.05,-7.8,-7.35,-7.05,-8.1,-2.25,-9.15,14.85,104.4,132.15,140.4,125.85,107.55,129,137.4,136.2,104.55,66.3,61.2,23.1,2.85,-6.9,9.75,1250,高供高计,1500,东新营业班
2015-11-13,="0147900426",58000(E290),="4201",计量:2774243,1,52.05,57.15,49.05,52.65,47.4,49.95,57.75,53.85,85.2,285,288,309.45,274.65,229.65,271.35,256.8,280.8,244.35,135.45,124.95,87.75,76.35,65.85,65.55,1250,高供高计,1500,东新营业班
2015-11-13,="0147900426",58000(E290),="4201",计量:2774243,5,9.75,1.65,9.6,10.5,9.9,6.75,3.9,8.25,7.05,119.4,127.35,155.25,122.55,117.45,114.6,113.85,135.9,109.65,52.95,48.9,11.1,18.15,1.95,3,1250,高供高计,1500,东新营业班
